num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,assureur,label
2,A5 . Autres informations ,0.17310924,0.00832339999999998,0.0014408574482159967,25,5.7634297928639865e-05,0.22268908,0.28715815,20.797899896676885,h,0.13613446,0.3092437,0.28299645,0.28299645,covea-output-1-to-98,titre
2,B. Systme de Gouvernance ,0.27058824000000004,0.014268740000000002,0.0038609532436176012,25,0.00015443812974470404,0.25294118,0.30915577,18.963709479603665,h,0.11764706,0.3882353,0.30439952,0.3020214,covea-output-1-to-98,titre
2,B1 . Informations générales sur le système de gouvernance ,0.43697481,0.013079640000000003,0.005715473203868402,58,9.854264144600693e-05,0.35462186500000004,0.34066588,33.40877959943851,h,0.13613446,0.57310927,0.33412606,0.3353151,covea-output-1-to-98,titre
2,B2 . Exigences d'honorabilité et de compétence ,0.34621847,0.01070154000000001,0.003705070805443803,47,7.883129373284687e-05,0.310924365,0.3549346,32.352210055748955,h,0.13781513,0.4840336,0.34958383,0.34958383,covea-output-1-to-98,paragraphe
2,B3 . Système de gestion des risques  ,0.27394957,0.010701539999999954,0.002931682281337787,37,7.923465625237261e-05,0.274789915,0.36801427,25.59907919794732,h,0.13781513,0.4117647,0.3626635,0.3626635,covea-output-1-to-98,paragraphe
2,B4 . Systme de contrôle interne ,0.23529412,0.011890619999999963,0.002797792969154391,32,8.743103028607472e-05,0.25546219000000003,0.38168846,19.788212893860937,h,0.13781513,0.37310925,0.37693223,0.37574315,covea-output-1-to-98,paragraphe
2,B5 . Fonction Audit interne ,0.19159663999999998,0.008323420000000026,0.001594739305308805,28,5.695497518960018e-05,0.23361345,0.39417358999999996,23.01898017882065,h,0.13781513,0.32941177,0.39001188,0.39001188,covea-output-1-to-98,titre
2,B6 . Fonction Actuarielle  ,0.17983193999999997,0.008323400000000036,0.0014968131693960062,27,5.5437524792444674e-05,0.2277311,0.40844232999999996,21.605586659297785,h,0.13781513,0.31764707,0.40428063,0.40428063,covea-output-1-to-98,titre
2,B7 . Sous - traitance .. ,0.14957983999999996,0.008323420000000026,0.0012450158318528036,25,4.980063327411214e-05,0.21092438,0.42152199,17.970959052889256,h,0.13613446,0.2857143,0.41736028,0.41736028,covea-output-1-to-98,titre
2,B8 . Autres informations ,0.17310924,0.00951247999999999,0.0016466981833151981,25,6.586792733260793e-05,0.22268908,0.43519619,18.19811868198411,h,0.13613446,0.3092437,0.43043995,0.43043995,covea-output-1-to-98,titre
2,C. Profil de risque .. ,0.18823530000000002,0.016646859999999986,0.003133526686157998,23,0.00013624029070252164,0.21176471000000002,0.45778834999999996,11.307555899430895,h,0.11932773,0.30588236,0.44946492,0.4530321,covea-output-1-to-98,titre
2,C1 . Risque de souscription . C2 . Risque de marché . ,0.20504202,0.023781200000000058,0.004876145286024012,54,9.029898677822244e-05,0.23865547,0.4958383,8.62202159689164,h,0.13613446,0.34117648,0.4839477,0.4839477,covea-output-1-to-98,paragraphe
2,C3 . Risque de crédit  ,0.1579832,0.013079729999999956,0.0020663776005359928,23,8.984250437113012e-05,0.21512606,0.5154577650000001,12.07847562602596,h,0.13613446,0.29411766,0.5112961,0.5089179,covea-output-1-to-98,titre
2,C4 . Risque de liquidité . ,0.16974791,0.010701559999999999,0.0018165674437395998,27,6.728027569405925e-05,0.222689085,0.52972652,15.861978066749149,h,0.13781513,0.30756304,0.52437574,0.52437574,covea-output-1-to-98,titre
2,C5 . Risque opérationnel ,0.17647059999999998,0.01070150000000003,0.001888500125900005,25,7.554000503600021e-05,0.22605043,0.54399525,16.490267719478528,h,0.13781513,0.31428573,0.5386445,0.5386445,covea-output-1-to-98,titre
2,C6 . Autres risques importants ,0.22016807,0.013079599999999969,0.002879710288371993,31,9.28938802700643e-05,0.247899165,0.5570749,16.832936022508374,h,0.13781513,0.3579832,0.5505351,0.5529132,covea-output-1-to-98,titre
2,C7 . Autres informations .... ,0.19327731999999997,0.008323360000000002,0.0016087167141952002,30,5.362389047317334e-05,0.23445379,0.5701545800000001,23.221069375828982,h,0.13781513,0.33109245,0.5659929,0.5659929,covea-output-1-to-98,paragraphe
2,D. Valorisation à des fins de Solvabilité . ,0.38319331,0.009512480000000045,0.0036451186975088173,44,8.284360676156403e-05,0.30924371500000003,0.5921522100000001,40.28321846668778,h,0.11764706,0.50084037,0.58739597,0.58739597,covea-output-1-to-98,titre
2,D1 . Actifs ,0.06890755999999998,0.00832345999999995,0.0005735493193575964,12,4.7795776613133034e-05,0.17226891,0.62247323,8.278715822506554,h,0.13781513,0.20672269,0.6183115,0.6183115,covea-output-1-to-98,inutile
2,D2 . Provisions techniques . ,0.20336135,0.011890599999999973,0.0024180884683099946,29,8.338236097620671e-05,0.239495805,0.6373365,17.102698770457373,h,0.13781513,0.34117648,0.6313912,0.6325803,covea-output-1-to-98,titre
2,D3 . Autres passifs .. ,0.14789916999999997,0.011890559999999994,0.0017586039548351988,23,7.646104151457387e-05,0.211764715,0.6504161799999999,12.438368756391629,h,0.13781513,0.2857143,0.6444709,0.6456599,covea-output-1-to-98,titre
2,D4 . Méthodes de valorisation alternatives ,0.30588234999999997,0.00832339999999998,0.002545981151989994,43,5.9208863999767306e-05,0.290756305,0.6640904000000001,36.74968762765224,h,0.13781513,0.44369748,0.6599287,0.6599287,covea-output-1-to-98,paragraphe
2,D5 . Autres informations . ,0.18151260999999996,0.00832345000000001,0.0015108111337045016,27,5.595596791498154e-05,0.226890765,0.677170025,21.807376748824076,h,0.13613446,0.31764707,0.6730083,0.6730083,covea-output-1-to-98,titre
2,E. Gestion du capital . ,0.20504203,0.014268759999999991,0.002925695515982798,24,0.00012190397983261659,0.221848745,0.70035672,14.369996411741463,h,0.11932773,0.32436976,0.69322234,0.6944114,covea-output-1-to-98,titre
2,E1 . Fonds propres .. ,0.14789916999999997,0.013079700000000027,0.0019344767738490036,22,8.793076244768198e-05,0.211764715,0.73067775,11.307535341024614,h,0.13781513,0.2857143,0.7241379,0.7277051,covea-output-1-to-98,titre
2,E2 . Capital de solvabilité requis et minimum de capital requis ,0.45042017,0.01070155000000006,0.004820193970263527,64,7.531553078536761e-05,0.363025215,0.744946475,42.089245950352755,h,0.13781513,0.5882353,0.7395957,0.7395957,covea-output-1-to-98,paragraphe
2,E3 . Utilisation du sous - module  risque sur actions  fondé sur la durée dans le capital de solvabilité requis ... ,0.6655462400000001,0.030915550000000014,0.020575728060032012,116,0.00017737696603475873,0.46890758000000005,0.764565975,21.527879659265313,h,0.13613446,0.8016807,0.7491082,0.7526754,covea-output-1-to-98,paragraphe
2,E4 . Différences entre la formule standard et tout modèle interne utilisé ,0.51764707,0.009512489999999985,0.004924112576904292,74,6.654206185005801e-05,0.396638665,0.7847799950000001,54.41762041274165,h,0.13781513,0.6554622,0.78002375,0.78002375,covea-output-1-to-98,paragraphe
2,E5 . Non - respect du minimum de capital requis et non - respect du capital de solvabilité requis E6 . Autres informations ,0.68403364,0.022592140000000094,0.015453783759589664,123,0.00012564051837064767,0.47815128,0.8055885700000001,30.277505362484348,h,0.13613446,0.8201681,0.7942925,0.7942925,covea-output-1-to-98,paragraphe
2,Annexes .... ,0.10588235000000001,0.01070150000000003,0.0011330999685250033,13,8.716153604038486e-05,0.170588235,0.8341260500000001,9.894159697238678,h,0.11764706,0.22352941,0.8287753,0.8287753,covea-output-1-to-98,inutile
2,Rapport sur la solvabilité et la situation financière Covéa 2022 ,0.41176472999999997,0.01070153000000007,0.004406512611036929,65,6.779250170826044e-05,0.325210095,0.948275865,38.47718316913537,h,0.11932773,0.53109246,0.9429251,0.9429251,covea-output-1-to-98,inutile
2,3 ,0.011764699999999961,0.010701549999999976,0.0001259005252849993,2,6.295026264249965e-05,0.87310925,0.16944114500000002,1.0993454219248602,h,0.8672269,0.8789916,0.16409037,0.16409037,covea-output-1-to-98,inutile
2,8 ,0.02016809999999991,0.009512500000000007,0.0001918490512499993,2,9.592452562499965e-05,0.87058825,0.20214031,2.120168199737177,h,0.8605042,0.8806723,0.19738406,0.19738406,covea-output-1-to-98,inutile
2,8 ,0.010083999999999982,0.008323410000000003,8.393326643999989e-05,2,4.1966633219999945e-05,0.8739496,0.23246135499999998,1.2115226812087807,h,0.8689076,0.8789916,0.22829965,0.22829965,covea-output-1-to-98,inutile
2,   ,0.018487389999999992,0.10344827999999998,0.0019124886971891987,3,0.0006374962323963995,0.868067235,0.29072532,0.17871142951820945,v,0.85882354,0.87731093,0.23900118,0.23900118,covea-output-1-to-98,paragraphe
2,16 ,0.01848739999999993,0.008323440000000015,0.0001538787646559997,3,5.12929215519999e-05,0.8697479,0.24554102,2.2211249195044234,h,0.8605042,0.8789916,0.2413793,0.2413793,covea-output-1-to-98,inutile
2,20 ,0.01848739999999993,0.0071343500000000115,0.00013189558218999972,3,4.3965194063333244e-05,0.8697479,0.25921522500000005,2.591322264817384,h,0.8605042,0.8789916,0.25564805,0.25564805,covea-output-1-to-98,inutile
2,21 ,0.016806729999999992,0.00832339999999998,0.0001398891364819996,3,4.6629712160666535e-05,0.868907565,0.27288942,2.0192145036884,h,0.8605042,0.87731093,0.26872772,0.26872772,covea-output-1-to-98,inutile
2,21 ,0.016806729999999992,0.00832339999999998,0.0001398891364819996,3,4.6629712160666535e-05,0.868907565,0.28715815,2.0192145036884,h,0.8605042,0.87731093,0.28299645,0.28299645,covea-output-1-to-98,inutile
2,22 ,0.021848729999999983,0.009512480000000045,0.00020783560715040083,3,6.927853571680028e-05,0.868067235,0.30915576,2.2968489815484374,h,0.85714287,0.8789916,0.30439952,0.30439952,covea-output-1-to-98,inutile
2,22 ,0.01848739999999993,0.008323440000000015,0.0001538787646559997,3,5.12929215519999e-05,0.8697479,0.33947682,2.2211249195044234,h,0.8605042,0.8789916,0.3353151,0.3353151,covea-output-1-to-98,inutile
2,34 ,0.01848739999999993,0.008323440000000015,0.0001538787646559997,3,5.12929215519999e-05,0.8697479,0.35374554999999996,2.2211249195044234,h,0.8605042,0.8789916,0.34958383,0.34958383,covea-output-1-to-98,inutile
2,35 ,0.01848739999999993,0.00832339999999998,0.00015387802515999906,3,5.129267505333302e-05,0.8697479,0.3668252,2.221135593627601,h,0.8605042,0.8789916,0.3626635,0.3626635,covea-output-1-to-98,inutile
2,38 ,0.01848739999999993,0.008323400000000036,0.0001538780251600001,3,5.1292675053333364e-05,0.8697479,0.38109393,2.221135593627586,h,0.8605042,0.8789916,0.37693223,0.37693223,covea-output-1-to-98,inutile
2,41 ,0.018487389999999992,0.008323420000000026,0.0001538783116738004,3,5.129277055793347e-05,0.868067235,0.39417358999999996,2.2211290551239675,h,0.85882354,0.87731093,0.39001188,0.39001188,covea-output-1-to-98,inutile
2,44 ,0.018487389999999992,0.0071343500000000115,0.00013189551084650015,3,4.3965170282166714e-05,0.868067235,0.40784780499999995,2.5913208631480042,h,0.85882354,0.87731093,0.40428063,0.40428063,covea-output-1-to-98,inutile
2,46 ,0.016806729999999992,0.008323420000000026,0.00013988947261660037,3,4.662982420553346e-05,0.868907565,0.42152199,2.019209651801776,h,0.8605042,0.87731093,0.41736028,0.41736028,covea-output-1-to-98,inutile
2,47 ,0.018487389999999992,0.008323429999999965,0.00015387849654769929,3,5.129283218256643e-05,0.868067235,0.43460166499999997,2.2211263865978412,h,0.85882354,0.87731093,0.43043995,0.43043995,covea-output-1-to-98,inutile
2,48 ,0.023529400000000034,0.010701549999999949,0.00025180105056999915,3,8.393368352333305e-05,0.8672268999999999,0.457193825,2.1986908438497363,h,0.8554622,0.8789916,0.45184305,0.45184305,covea-output-1-to-98,inutile
2,  5  8  5 9  73 ,0.023529400000000034,0.22235433,0.005231863972302007,16,0.00032699149826887543,0.8672268999999999,0.593935765,0.10581939195877155,v,0.85714287,0.8789916,0.4827586,0.4827586,covea-output-1-to-98,paragraphe
2,73 ,0.01848739999999993,0.008323449999999899,0.00015387894952999758,3,5.129298317666586e-05,0.8697479,0.729488725,2.2211222509896924,h,0.8605042,0.8789916,0.725327,0.725327,covea-output-1-to-98,inutile
2,78 ,0.01848739999999993,0.00832344000000007,0.00015387876465600074,3,5.129292155200025e-05,0.8697479,0.74375742,2.2211249195044087,h,0.8605042,0.8789916,0.7395957,0.7395957,covea-output-1-to-98,inutile
2,79 ,0.01848739999999993,0.00832343999999996,0.00015387876465599868,3,5.129292155199956e-05,0.8697479,0.77110582,2.221124919504438,h,0.8605042,0.8789916,0.7669441,0.7669441,covea-output-1-to-98,inutile
2,79 ,0.016806729999999992,0.00832345000000001,0.0001398899768185001,3,4.662999227283337e-05,0.868907565,0.784185475,2.019202374015579,h,0.8605042,0.87731093,0.78002375,0.78002375,covea-output-1-to-98,inutile
2,80 ,0.01848739999999993,0.00832344000000007,0.00015387876465600074,3,5.129292155200025e-05,0.8697479,0.79845422,2.2211249195044087,h,0.8605042,0.8789916,0.7942925,0.7942925,covea-output-1-to-98,inutile
2,80 ,0.01848739999999993,0.00832345000000001,0.0001538789495299996,3,5.1292983176666534e-05,0.8697479,0.811533875,2.221122250989663,h,0.8605042,0.8789916,0.80737215,0.80737215,covea-output-1-to-98,inutile
2,81 ,0.020168060000000043,0.01070150000000003,0.00021582849409000108,3,7.19428313633337e-05,0.8672269,0.8341260500000001,1.8846012241274575,h,0.85714287,0.87731093,0.8287753,0.8287753,covea-output-1-to-98,inutile
2, 2 ,0.021848760000000023,0.011890590000000034,0.000259794647168401,3,8.659821572280033e-05,0.90000002,0.947681335,1.8374832535643697,h,0.88907564,0.9109244,0.94173604,0.94173604,covea-output-1-to-98,inutile
3,Synthèse ,0.16470589,0.024970275,0.00411275136741975,9,0.00045697237415774996,0.20000000499999998,0.10523186749999999,6.596078337142862,h,0.11764706,0.28235295,0.09393579,0.09274673,covea-output-1-to-98,paragraphe
3,"Le présent rapport sur la solvabilité et la situation financière ( Solvency and Financial Condition Report ou SFCR ) ,  destination du public , est établi en application des articles 51 à 56 , 256 et 256bis de la directive 2009 / 138 / CE du parlement européen et des articles 290 à 298 et 359 à 364 du Règlement Délégué 2015/35 ( UE ) . ",0.76134454,0.052318669999999984,0.039832533744561784,338,0.00011784773297207629,0.49831932999999995,0.16409036500000002,14.552062198828835,h,0.11764706,0.8789916,0.1391201,0.13793103,covea-output-1-to-98,inutile
3,"Ce rapport concerne la période de référence du 1 janvier 2022 au 31 décembre 2022.  est composé d'une synthèse , de cinq parties ( activités et résultats , système de gouvernance , profil de risque , valorisation à des fins de solvabilité , gestion du capital ) et d'états de reporting quantitatifs , présentés ",0.76134454,0.03923901000000002,0.02987440601850541,311,9.605918333924569e-05,0.49831932999999995,0.225326995,19.40274588986826,h,0.11764706,0.8789916,0.20570749,0.20570749,covea-output-1-to-98,paragraphe
3,en annexe . ,0.08235294000000001,0.005945299999999987,0.000489612934181999,12,4.0801077848499915e-05,0.15882353,0.25386445,13.851771987956907,h,0.11764706,0.2,0.2508918,0.2508918,covea-output-1-to-98,inutile
3,"Ce rapport , relatif à l'exercice 2022 , a été présenté au Comité d'audit et au Comité des risques du 10 mai 2023 et a été approuvé par le Conseil d'administration lors de la séance du 16 mai 2023.  est par ailleurs communiqué à l'Autorité de contrôle prudentiel et de résolution ( ACPR ) . ",0.76134454,0.039239000000000024,0.029874398405060017,291,0.0001026611629039863,0.49831932999999995,0.2942925,19.4027508346288,h,0.11764706,0.8789916,0.274673,0.274673,covea-output-1-to-98,paragraphe
3,Faits marquants ,0.12773109,0.010701569999999994,0.0013669232008112992,16,8.54327000507062e-05,0.183193275,0.334720565,11.935733728789334,h,0.11932773,0.24705882,0.32936978,0.33055887,covea-output-1-to-98,titre
3,"Le 12 juillet 2022 , Covéa a finalisé l'acquisition de PartnerRe auprès d'Exor . Le coût d'acquisition , entièrement réglé en numéraire , s'établit à 8,0 milliards d'euros , après prise en compte de la couverture de change mise en place en amont de l'opération et des frais d'acquisition . ",0.76134454,0.038049940000000004,0.0289691140663276,290,9.989349678044e-05,0.49831932999999995,0.37574315,20.009086479505616,h,0.11764706,0.8789916,0.35671818,0.35671818,covea-output-1-to-98,paragraphe
3,"PartnerRe est un réassureur de référence , bénéficiant d'une marque et d'expertises techniques reconnues mondialement . PartnerRe dispose d'une offre complète et diversifiée aussi bien en réassurance non - vie qu'en réassurance vie et santé . Les risques sont souscrits dans le monde entier , en particulier en Amérique du Nord , en Europe et dans la région Asie - Pacifique . ",0.76134454,0.05231866000000002,0.03983252613111641,377,0.00010565656798704618,0.49831932999999995,0.43757431,14.552064980257516,h,0.11764706,0.8789916,0.41141498,0.41141498,covea-output-1-to-98,paragraphe
3,"L'acquisition de PartnerRe s'inscrit dans la stratégie de long terme de Covéa , qui anticipe les évolutions de l'environnement mondial de l'assurance en diversifiant ses produits , ses risques et les zones géographiques dans lesquelles le Groupe est présent . Elle renforce son positionnement sur l'ensemble de la chaîne de valeur des métiers de gestion et de maîtrise des risques et permet de constituer un groupe d'assurance et de réassurance européen de premier plan . ",0.7630252399999999,0.06539830000000002,0.04990055355309201,472,0.00010572151176502544,0.49915968,0.51307965,11.667355879281262,h,0.11764706,0.8806723,0.4803805,0.4803805,covea-output-1-to-98,paragraphe
3,"Le groupe PartnerRe a été intégré dans le ratio de solvabilité du groupe Covéa , à titre exceptionnel et transitoire au 31 décembre 2022 , selon la méthode dite de déduction et agrégation , basée sur les exigences réglementaires locales ( BMA ) , ajustées i ) des impacts de la révision cible du régime BMA , ii ) de la prise en compte des exigences de Solvabilité 2 pour l'éligibilité des dettes en fonds propres et ii ) d'un montant complémentaire du capital requis de 5 % tel qu'établi avec l'autorité de supervision du groupe Cova (  ACPR » ) . Le groupe PartnerRe sera intégré dans le ratio de solvabilité du groupe Cova selon la méthode fondée sur la consolidation comptable à compter du 1r trimestre 2023 . ",0.7630252399999999,0.09393580000000001,0.071675386339592,714,0.0001003856951534902,0.49915968,0.6082045,8.1228375124287,h,0.11764706,0.8806723,0.5612366,0.5612366,covea-output-1-to-98,paragraphe
3,Activité et résultats ,0.15462186000000003,0.00832343000000002,0.0012869842281798033,22,5.849928309908197e-05,0.19495799000000003,0.675980985,18.576699749982836,h,0.11764706,0.27226892,0.67181927,0.67181927,covea-output-1-to-98,titre
3,Covéa est un groupe mutualiste multimarques qui opère sur les marchés de l'assurance et de la réassurance : ,0.76134454,0.02734833999999997,0.020821509337063577,108,0.00019279175312095903,0.49831932999999995,0.7104637300000001,27.838784364974284,h,0.11764706,0.8789916,0.69678956,0.69916767,covea-output-1-to-98,paragraphe
3, ,0.0033613459999999873,0.0035672399999999715,1.199072790503986e-05,1,1.199072790503986e-05,0.121008403,0.74375742,0.9422819883159008,v,0.11932773,0.122689076,0.7419738,0.7419738,covea-output-1-to-98,inutile
3,"Sur le marché de l'assurance français , Covéa opère principalement à travers trois marques fortes et complémentaires MAAF , MMA et GMF , qui offrent une gamme de produits complète et diversifiée couvrant l'ensemble des besoins de ses clients et sociétaires . Leader en assurance de biens et responsabilité sur le marché français , Covéa protège 11,5 millions de clients et sociétaires  fin 2022. Covéa a également une activité dassurance à l'international , principalement à travers Cova Insurance , filiale du Groupe basée au Royaume - Uni et intervenant sur le marché de 'assurance non - vie . ",0.7394958199999999,0.09155770000000008,0.06770653643881405,596,0.00011360157120606385,0.51092439,0.78537455,8.076828273318348,h,0.14117648,0.8806723,0.7395957,0.7395957,covea-output-1-to-98,paragraphe
3,"Sur le marché de la réassurance , Covéa intervient principalement à travers la marque PartnerRe , 'un des principaux acteurs mondiaux de la réassurance , dont l'acquisition a été finalisée en juillet 2022 PartnerRe dispose d'une large gamme de produits en réassurance non - vie et en réassurance vie , et accompagne les compagnies d'assurance dans le monde entier . Cova opre également sur le marché de la réassurance via Covéa Coopérations . ",0.73781512,0.06539834,0.0482518840749008,443,0.00010892073154605147,0.51008404,0.88168847,11.281863117626534,h,0.14117648,0.8789916,0.8489893,0.8489893,covea-output-1-to-98,paragraphe
3,Rapport sur la solvabilité et la situation financière Covéa 2022 ,0.41344539999999996,0.009512500000000035,0.003932899367500014,65,6.0506144115384834e-05,0.32436975999999995,0.94768135,43.46337976346896,h,0.11764706,0.53109246,0.9429251,0.9429251,covea-output-1-to-98,inutile
3, 3 ,0.021848760000000023,0.011890590000000034,0.000259794647168401,3,8.659821572280033e-05,0.90000002,0.947681335,1.8374832535643697,h,0.88907564,0.9092437,0.94173604,0.94173604,covea-output-1-to-98,inutile
4,Principaux indicateurs de performance - Assurance France ,0.44201682999999997,0.013079670000000002,0.0057814342708461,57,0.00010142867141835263,0.340336145,0.08977407500000001,33.794188232577724,h,0.11932773,0.56134456,0.08323424,0.08323424,covea-output-1-to-98,inutile
4,Primes acquises ( en Mds € ) ,0.12268908,0.027348399999999995,0.0033553500354719995,29,0.00011570172536110343,0.20420169,0.15636148,4.486152023518744,h,0.14453782,0.26554623,0.14268728,0.14387634,covea-output-1-to-98,paragraphe
4,"15,3 ",0.04033613999999999,0.010701550000000004,0.0004316592190170001,5,8.633184380340002e-05,0.20504202,0.213436385,3.7691867065985747,h,0.18487395,0.22521009,0.20808561,0.20808561,covea-output-1-to-98,inutile
4,Primes ( en Mds € ) ,0.07563024999999998,0.024970259999999966,0.001888507006364997,20,9.442535031824985e-05,0.20588235500000002,0.35136743000000004,3.028813076035255,h,0.16806723,0.24369748,0.3388823,0.3388823,covea-output-1-to-98,inutile
4,"1,6 ",0.02521008999999999,0.011890599999999973,0.00029976309615399924,4,7.494077403849981e-05,0.20588235500000002,0.4019025,2.1201697138916495,h,0.19327731,0.2184874,0.3959572,0.3959572,covea-output-1-to-98,inutile
4,Principaux indicateurs de performance - Assurance International ,0.48235296999999994,0.013079669999999988,0.006309017671119893,64,9.857840111124833e-05,0.36050421499999996,0.309750305,36.87806878919731,h,0.11932773,0.6016807,0.30321047,0.30321047,covea-output-1-to-98,titre
4,Résultat de 'exploitation économique ( en M € ) ,0.09075630000000001,0.057074899999999984,0.00517990674687,48,0.00010791472389312499,0.37478992,0.36741975000000004,1.5901263077114465,h,0.32941177,0.42016807,0.3388823,0.3388823,covea-output-1-to-98,paragraphe
4,-108 ,0.04033612999999997,0.010701529999999959,0.00043165830527889805,5,8.633166105577961e-05,0.376470595,0.419143885,3.7691928163543085,h,0.35630253,0.39663866,0.41379312,0.41498217,covea-output-1-to-98,inutile
4,Primes ( en Mds € ) ,0.07563024999999998,0.026159350000000026,0.0019784381803375013,20,9.892190901687506e-05,0.20588235500000002,0.525564825,2.8911364387876577,h,0.16806723,0.24369748,0.51248515,0.51248515,covea-output-1-to-98,inutile
4,Résultat de 'exploitation économique ( en M € ) ,0.09243695999999996,0.05826397,0.005385744264331197,48,0.00011220300550689995,0.36554622000000003,0.171819265,1.5865201083963203,h,0.31932774,0.4117647,0.14387634,0.14268728,covea-output-1-to-98,paragraphe
4,"5,8 ",0.02857142999999998,0.011890590000000034,0.00033973115984370074,4,8.493278996092518e-05,0.20588235500000002,0.5755053450000001,2.4028605813504544,h,0.19159664,0.22016807,0.56956005,0.5707491,covea-output-1-to-98,inutile
4,1 059 ,0.04873949999999999,0.010701549999999976,0.0005215881962249987,6,8.693136603749979e-05,0.3672269,0.227705115,4.554433703528938,h,0.34285715,0.39159665,0.22235434,0.22235434,covea-output-1-to-98,inutile
4,Produits financiers nets ( en Mds € ) ,0.10924370000000003,0.04161709999999996,0.004546405987269997,38,0.00011964226282289466,0.20420169,0.6938168499999999,2.624971466056023,h,0.14957984,0.25882354,0.6730083,0.6730083,covea-output-1-to-98,paragraphe
4,"2,3 ",0.030252100000000004,0.01070155000000006,0.0003237443607550018,4,8.093609018875046e-05,0.20336135,0.739001225,2.8268895627268793,h,0.1882353,0.2184874,0.73365045,0.73365045,covea-output-1-to-98,inutile
4,"En assurance non - vie , l'exercice l'année 2022 a été marqué par une sinistralité climatique exceptionnelle et une hausse de l'inflation pesant les rglements et la charge de provisionnement . Ces effets ont été partiellement compensés par les cessions en réassurance , des reprises de provisions d'égalisation et l'impact favorable de la remontée des taux d'intérêt sur le provisionnement des rentes . Le ratio combiné s'établit ainsi à 99,1 % , en hausse de 2,5 points . En assurance vie , le résultat de l'exploitation économique est relativement stable par rapport à 2021 . ",0.3882353,0.17360287599999996,0.06739876464472279,578,0.00011660685924692524,0.67647059,0.20095126199999996,2.2363414071550296,h,0.48235294,0.87058824,0.114149824,0.114149824,covea-output-1-to-98,paragraphe
4,Principaux indicateurs de performance¹ - Réassurance ,0.40336137,0.013079669999999988,0.005275833610347895,53,9.954403038392255e-05,0.321008415,0.484542205,30.83880327255966,h,0.11932773,0.5226891,0.47800237,0.47800237,covea-output-1-to-98,titre
4,Résultat de 'exploitation économique ( en M € ) ,0.09075630000000001,0.05707490000000004,0.005179906746870004,48,0.00010791472389312509,0.37478992,0.5410226,1.590126307711445,h,0.32941177,0.42016807,0.51248515,0.51248515,covea-output-1-to-98,paragraphe
4,253 ,0.031932779999999994,0.010701529999999959,0.0003417296031533986,4,8.543240078834966e-05,0.37563026,0.592746735,2.9839452863282276,h,0.35966387,0.39159665,0.588585,0.58739597,covea-output-1-to-98,inutile
4,ur ,0.023529450000000007,0.005945310000000009,0.00013988987437950026,3,4.6629958126500086e-05,0.495798325,0.16230677500000001,3.957648970364871,h,0.4840336,0.50756305,0.15933412,0.15933412,covea-output-1-to-98,inutile
